,0,1,2,3,4,5,6,7,8,9,10,11,12
19,Am,0.07894428208753278,0.03471047846838156,0.017147150252678506,0.177281586480826,0.909506525765743,0.20632057504940637,0.03061951199921736,0.1086659386441139,0.06976274543668769,0.09599353666741495,0.053111291918333796,0.033445863426517584
20,Am,0.1377758937011851,0.04427107431381793,0.0377295772766344,0.1541845547749965,0.5714948560102003,0.30614451102976975,0.07859966389161746,0.14254274497749192,0.46201927421411665,0.7915324753906468,0.6072467514636493,0.38914102935554956
21,Am,0.3833282649898643,0.13858745254866436,0.034353462825593956,0.21770719478889886,0.5443958458102619,0.17156265454832464,0.051704858193665534,0.17404350880921507,0.5637706067516572,0.6633098369671239,0.40450496112720835,0.3146572278864268
22,Am,0.08721914785387723,0.2349076731265455,0.07456789211086605,0.0874816109250853,0.2219547588378191,0.10892856801333635,0.03380080008663345,0.072495311068074,0.09139477126300335,0.17971915617261244,0.11337482145299083,0.07571706481385922
23,Am,0.1965302109417706,0.15058066269563597,0.19623052296994986,0.2109852553687141,0.8815874305518367,0.20967628357279652,0.04331282873732285,0.10186078722926666,0.10055881349825721,0.1680462103511918,0.13711760374069026,0.11680993916789062
24,Am,0.2664018513570572,0.11151114578721265,0.072724001821626,0.22388495860869073,0.6555621865127474,0.22090675318476014,0.14565131802735803,0.26080259107273496,0.5801072383983051,0.8369530326345008,0.6056441480633367,0.39009406773621225
25,Am,0.2925334514251777,0.13917989300316191,0.14477184604798338,0.2423054561009768,0.7161408991098698,0.2858092930498235,0.0910450943695207,0.25891678062556633,0.4087961770185806,0.7124333765077877,0.5264327333038077,0.4450775902773359
26,Am,0.176049652763714,0.10137327651923092,0.10300099960026833,0.1801137329222491,0.8587875665165484,0.19906212105773963,0.038463352092255196,0.12733576574291175,0.09083859267859505,0.16303830820028312,0.17469125315009687,0.17852791455001213
27,Am,0.692292514659295,0.3966587742854079,0.10380812685153532,0.16183522298656913,0.5212032220072367,0.22741052936445075,0.12068200536569665,0.19355090885867618,0.27908872643654997,0.465676249131899,0.24904461317187684,0.32096662996760145
28,Am,0.23517891381930653,0.19173625453064838,0.1687544619244787,0.28825701432349327,0.7854035500984465,0.4419242243506148,0.13600891018720296,0.15961057752183902,0.33078743253023396,0.6419899918165686,0.5082777376056359,0.2649745115723234
29,Am,0.12635237913345918,0.05064662988734199,0.02036996206970798,0.1517414150352124,0.513590517785633,0.12366827937657945,0.07742938791634515,0.20227492828853427,0.5771360672079027,0.849915430136025,0.5208005842752754,0.2673458027653396
30,Am,0.46175850877641805,0.2205519061949518,0.15885880534640617,0.2522282430695163,0.8044770805372132,0.2088916366505954,0.06060031527886167,0.13205021061423597,0.3185261608492712,0.5778676243188481,0.3950809058629804,0.43449787489242025
31,Am,0.24882603559555558,0.22434541570519237,0.22668577809509363,0.2923330312481572,0.6353657483200424,0.3923684089542341,0.2019993676173691,0.2530888110677099,0.38201979899686345,0.6353241850297836,0.6078351857758112,0.35145260328272593
32,Am,0.3341231482016608,0.12618926102826322,0.10157397633099957,0.2504075419331462,0.6137319456380574,0.1993910997353224,0.11597577260488673,0.29970103084384775,0.5469080680122338,0.799735349810494,0.602511548702581,0.6437088553383561
33,Am,0.3337674457494015,0.13327093884211533,0.08268163298269571,0.10040817365762757,0.30711563904061573,0.30349685707502927,0.16877637674371082,0.22677097872998309,0.46532469865981885,0.9152919932993876,0.8510566983492144,0.591667164855289
34,Am,0.10131991889793426,0.028907678665564162,0.016284627965433174,0.11168178948428249,0.3728880534734344,0.08851192720176186,0.0770491170231253,0.20846915300935506,0.5913121183868497,0.8173942939378321,0.5260292796418071,0.26826608399860563
35,Am,0.455695874332764,0.14964749920785117,0.11802803196249423,0.14852215306244676,0.5175398288420137,0.28605780929056784,0.08221468107577008,0.1427385268366167,0.3387660500762376,0.6776314042701622,0.5967886364521758,0.7223876627847321
36,Am,0.3413536179847465,0.16401081362032685,0.18595579311508556,0.21641408910818874,0.7011876808745521,0.38063354955371376,0.09009597090811565,0.1415594418950636,0.3121514150217919,0.7112698141173482,0.5720168082961088,0.45596353117872046
37,Am,0.11908692526631057,0.0395503407009528,0.023437312173246027,0.12153173588449136,0.44614996657473965,0.11506208608916495,0.07856702051358297,0.21170437964610755,0.6044087008107454,0.8630888113752008,0.570416004722938,0.29151956397108736
38,Am,0.20982577549920034,0.19021662639653153,0.19952905713019156,0.3136634663087765,0.7146054792222638,0.34747683121657313,0.17197086248631935,0.23020259491144324,0.4474592511802155,0.74482200837453,0.5381002939651309,0.2540240523637022
39,Am,0.33328282167721124,0.15543472816288056,0.1071522019079162,0.21405103053483698,0.8618538708322578,0.244972134505709,0.068590458880903,0.2001670483131117,0.27122322238412583,0.4669025265760461,0.3511152850670947,0.35124112175156674
40,Am,0.2867895732836231,0.1336390644473874,0.08434481894111504,0.1189245021800794,0.4724720161408186,0.4184848372217106,0.16347805934188805,0.20383344700802927,0.41072723550276585,0.8290939858648926,0.8050483332663451,0.49246144813040027
41,Am,0.8296377950974103,0.2695200625533438,0.08304919004124606,0.21743078257804369,0.4623550538415626,0.16193535530381958,0.10568793693631046,0.12158097599838245,0.30339173496948124,0.48697781129240314,0.33798595256892977,0.6645098438875824
42,Am,0.4280281388809912,0.1507277180939787,0.11221196828213548,0.18195914232686852,0.6734782050084716,0.18522993511351352,0.07175594688302794,0.2112417467692985,0.19379757181250093,0.41356173127826756,0.4256399954170114,0.7351404329140981
43,Am,0.17423705281491328,0.09139891396731731,0.07866496650901601,0.2745363115163689,0.7242141641507095,0.21824344695884396,0.06743064866274256,0.09904642803581241,0.2143082652653737,0.34641641589220273,0.26024883323010395,0.32766921284915457
44,Am,0.6045206450252679,0.29705164892795055,0.238904848911293,0.1562504105651833,0.760965977893456,0.64435849694143,0.09850100324521854,0.22728411588213293,0.30350615318227364,0.4242559839040041,0.5350680432053643,0.5160544619879179
45,Am,0.8978275155439179,0.4669482922567242,0.05968277773009779,0.08262275274809913,0.31017314954578173,0.15449331092962323,0.0672912125175367,0.11251815998122185,0.11683903667061815,0.27362382287413056,0.18925752210811045,0.30617324752215097
46,Am,0.19575116843503865,0.11368336607918206,0.08631764449972958,0.1925456802270332,0.8916497607774372,0.22180479084326246,0.042151458696992716,0.1288758458683605,0.09587114936778252,0.15311389125319677,0.11866240808052572,0.09217161714897062
47,Am,0.23754102809564961,0.11143406168107063,0.04931553129591198,0.193172812732237,0.8648969102050027,0.23135099478907162,0.060341773845721036,0.11050997331697163,0.1334005569571614,0.22303915132051183,0.18259384827087483,0.1166020893799742
48,Am,0.2917539788726366,0.157625749140521,0.14998643453461383,0.20946578015485462,0.8253418127039693,0.23077933583408594,0.08311831581577624,0.2225555466391357,0.1990718177853609,0.3148420349220341,0.27918087446816126,0.3397854524400999
49,Am,0.764262795783915,0.39338732448716957,0.07161486023189584,0.1072387663890851,0.43602832497374433,0.22175493126584067,0.061562290853560644,0.11470497409217395,0.23652751332773986,0.6852947469037194,0.4574745808568624,0.46879190434743695
50,Am,0.15787572198896668,0.04654644268885022,0.017302543221740053,0.23353796077426522,0.8467762868618592,0.1718068289977964,0.026915917771111707,0.0651347334300226,0.08371642605343368,0.28907014506112316,0.06415837312088116,0.08591410661756527
51,Am,0.3519716858372627,0.20040899839346546,0.14521703129154845,0.2024794918984049,0.8980073832635638,0.22819973998369045,0.03649236868874402,0.09288919647764572,0.0899584371854948,0.17621239343864886,0.13181443667291753,0.13198460894833292
52,Am,0.203981394900216,0.09472918823982278,0.07187311617761022,0.19750541866653495,0.8996704182277123,0.23658677585836912,0.08882749480091863,0.21626017760588892,0.28532730184185007,0.42955041928216814,0.3145789028248853,0.2679000273346901
53,Am,0.400801369142306,0.254028737112754,0.14255937155068926,0.09934285323956847,0.8389775101959956,0.7209222152640548,0.07545072234231774,0.17430142796586587,0.24568382746496784,0.2452408995495064,0.23660542162033074,0.25140807205488913
54,Am,0.39327830770976435,0.16062139634844624,0.12707110124989904,0.21752940306935128,0.8855854002798157,0.2208945293466753,0.08565876570840676,0.196614757062325,0.2684602739784536,0.5117379634126329,0.44813042115184326,0.5986103817569053
55,Am,0.39467162022302893,0.18450143826629947,0.08268348799486246,0.1117762707247229,0.6134261420097551,0.5412039616204835,0.13625013213512932,0.15451251759464518,0.3320788398885118,0.7785874608264126,0.7482727862059556,0.4960449760403539
56,Am,0.547348321803883,0.27254212721179955,0.3998292049084009,0.17438612230990766,0.6374948893427315,0.5427545581363776,0.06779239015160922,0.23998007253062967,0.33056410386189483,0.37791572755094066,0.6263871404755811,0.524092228690605
57,Am,0.06674970440952473,0.038453808574297144,0.08346612117814811,0.3864668974324728,0.7179439103337139,0.27532683941477876,0.06302454911874926,0.1307475471698099,0.37915272258277566,0.4940770583102484,0.3189224890865404,0.18351671056678662
58,Am,0.508541753968677,0.14361875132229682,0.04913740046825763,0.2828366524867109,0.9267318648260993,0.31858987890788026,0.04790340066962951,0.044173165083535616,0.11105007664048792,0.298063514321237,0.14481713380161168,0.2530545750179806
59,Am,0.4983012751620422,0.23073062512418654,0.09717337794514357,0.1270595332309126,0.5727768862763276,0.48913053018001157,0.12644441018645197,0.13169100800624642,0.288040811711381,0.7121337746567507,0.7109263217689581,0.5465106607183942
60,Am,0.19299867398804055,0.13194799326156498,0.11697842628491344,0.24491215681191533,0.935691666137427,0.20930598268751055,0.06275923624198185,0.1293096263325424,0.18879732150235212,0.27094948859885337,0.20890334635041655,0.6193319440295454
61,Am,0.1740059316827683,0.10868126278364798,0.09926136686262907,0.23971656011417508,0.9483672109432518,0.20905182050773874,0.04961016104207374,0.1044446147599956,0.16644927299348639,0.2476638759020716,0.1957703839230817,0.606209335027961
62,Am,0.6648870884491924,0.2714671740064767,0.1178160686878967,0.12958113727737455,0.42738545216022666,0.36645864088575547,0.12598875393690187,0.14738914987095927,0.32155695917155547,0.7495997558791929,0.7281530076315634,0.7556272316016729
63,Am,0.4142432218566537,0.2812397448308766,0.5941190953180194,0.23927105474472046,0.6002332116514444,0.5051408535763622,0.04585729055851698,0.12733227969892322,0.21526241181790828,0.249986548691988,0.4643927712291479,0.3379935165345669
64,Am,0.19132850088625125,0.08095679230760107,0.026896685036685207,0.18519730925685746,0.8973591328453162,0.21876830011920587,0.03214639775506083,0.06302691022875298,0.07405852978530375,0.14190532250073443,0.09729243803254568,0.06906794935842103
65,Am,0.25990080438593094,0.10050827858988971,0.033103402386283655,0.2053239015319074,0.8767293604711691,0.23760295847508436,0.04587519157818557,0.08847365195833845,0.126853642937931,0.24324528403606868,0.15285711769441454,0.18557622087731337
66,Am,0.265880372210414,0.12211675521612694,0.06357778488880897,0.22035770474281985,0.9405323620391103,0.3786606245336279,0.08448079709721877,0.136254089645448,0.15624674605782582,0.19257291828372838,0.1290484703747572,0.21187903679313913
67,Am,0.17486394460770824,0.08021352131151543,0.03457928712102525,0.18422324260704628,0.890008089537359,0.2175305136538382,0.035404942234200015,0.1051569713592993,0.08359997563667297,0.13357338196753213,0.08197054058364454,0.061489007534962226
68,Am,0.09541336591898582,0.03507755177613191,0.06193661883880128,0.2203610760920101,0.7211717244783051,0.3973609438679059,0.08401719008389832,0.10560805729310728,0.3367741060427046,0.6727305917674791,0.5009687865712211,0.2741922578467033
69,Am,0.6105263811294679,0.27074928119502684,0.2618478210125532,0.13106883119757254,0.6592215833909534,0.5557324077451119,0.059461057155944956,0.19419166199966437,0.269531145459041,0.3619912948666347,0.5469941956301531,0.5805216053569758
70,Am,0.326573053488926,0.1659297049349668,0.3422355341515979,0.15602359105737842,0.7672337473807286,0.6284174917303786,0.06433886645399794,0.1702784894148306,0.24455997014076125,0.20942362589495522,0.4414941498515557,0.3367283748728888
71,Am,0.5348663289557424,0.27323430341978866,0.2252663491179415,0.1434518849281104,0.8060378843362916,0.7006067855185584,0.10202367316621046,0.2025204452179503,0.2923566047510688,0.47023054638779477,0.6084349239735227,0.5123982574594649
72,Am,0.5305322632290076,0.1996764791381444,0.08082842814296948,0.10516989997399903,0.485817760441433,0.4535560054714198,0.1512596290076026,0.17967322091403093,0.3836953937331784,0.8655180583654908,0.8259314097888729,0.6805925118722447
73,Am,0.14810953977688843,0.12569388793591335,0.12591707290207244,0.22863598048534928,0.3492800587902264,0.18443493465988003,0.12595834503216402,0.15309521639529539,0.3100654326531352,0.5063094308789895,0.29572769731891396,0.1550277433073034
74,Am,0.3176849035092586,0.12065433257215999,0.07377604130713433,0.19803047033480412,0.8220879739739116,0.24356387231325238,0.13317052607902283,0.3395408627919737,0.5145321838326096,0.7919491711675812,0.572463377846955,0.5205256979082532
75,Am,0.4929417583108362,0.2002584304039677,0.12651845864429898,0.22535492488855702,0.880664622462872,0.21969591127277385,0.0702428452431276,0.2980365642104988,0.22157688722600816,0.4291891327076074,0.28573680448311345,0.49921075289172157
76,Am,0.2710701692925424,0.19450374510310287,0.2602777214378727,0.1401151536374676,0.642836509067185,0.5674969872649835,0.06759083081721043,0.130954808802629,0.2142553066340636,0.31756106191599853,0.7151241570331004,0.3470581679928059
77,Am,0.161870291874725,0.12825806999997216,0.10804740690379118,0.1584633872597193,0.31981692888907026,0.21845762430861287,0.1147933683947337,0.15081161939520007,0.3057081800942518,0.6704458813278042,0.5322710474534911,0.19637979047030818
78,Am,0.3670590751857128,0.1950193514063392,0.17478918270998686,0.1237611516536969,0.8504890300825519,0.7606062569286464,0.10658238914285628,0.16822692685110388,0.23853896489753476,0.2800239173273714,0.39470423048116127,0.33645925382679365
79,Am,0.0951536043267466,0.06632487577959321,0.10734998552179514,0.3027482164593843,0.8137523950107636,0.4577197391290227,0.102884239186683,0.08968190084515999,0.1356566620276543,0.2971344620969248,0.18532722512671432,0.12095125017932641
80,Am,0.3116535475892306,0.12212592130890698,0.046434920106548816,0.2394174022192601,0.7787825892446563,0.25759907424799167,0.05680396117531927,0.13961080640001455,0.2262123248192438,0.4219133624492315,0.27126342929841485,0.3009447433432797
81,Am,0.1655870099588325,0.07329378616878221,0.031538301473679926,0.183329997112668,0.9058198347247602,0.21654864391194115,0.031059237643054644,0.10244472211920401,0.07517226365049083,0.11573750276230511,0.07646074131148856,0.05907695413909004
82,Am,0.3538764587044716,0.26480528138577936,0.34742020700871945,0.14953993520885706,0.7302312227487564,0.6099767175912857,0.04183812881447375,0.1352857100814581,0.21965609554201365,0.24722688303887844,0.5421097601354122,0.28801523596048356
83,Am,0.2257436365543981,0.1399133009599609,0.10936964975735464,0.2275341619097162,0.9033568145241588,0.1942881009890698,0.05691983822907787,0.13434477459122718,0.19769182953314157,0.3055514465740998,0.22222443933060276,0.703005247451074
84,Am,0.5657339374060338,0.35309358339159275,0.14193234951586797,0.14658195269733387,0.7377983945650313,0.6523498192359254,0.10442486901785124,0.1128460628085963,0.2335366891556472,0.5471914375479825,0.5882818909353172,0.5232931834838863
85,Am,0.2937637410032039,0.09628741913184058,0.036011883083119756,0.18024549444089644,0.6647016423521563,0.20571286347694695,0.045844211974326754,0.09891941020578088,0.20571360577378073,0.3926375065748289,0.2800922287715366,0.37376437577040633
86,Am,0.3844622294679284,0.12759513498563319,0.06611404166556895,0.29356213521957397,0.9497517769336701,0.37656274425983427,0.06771218520402908,0.07400058483891189,0.12069252478331327,0.340337224856019,0.17258787421882152,0.27506970769166944
87,Am,0.26326507417310496,0.17098061734461226,0.07608119758078828,0.2644200336304493,0.6520251771342009,0.19142761177557988,0.13659661246143515,0.21747346514472154,0.3167545678393799,0.43216416644630956,0.2953230104016257,0.24588456297264202
88,Am,0.4471959869302652,0.22753039512091675,0.3584495663234202,0.1665936272339856,0.7137580376574258,0.6423853753991268,0.08855966701003318,0.18752661799689763,0.26612291232788865,0.29016227867721506,0.49681443342239545,0.416710522906061
89,Am,0.4368405238518284,0.2536191814294499,0.0720138241782681,0.0878044737295972,0.8213025593612757,0.7639487246258392,0.10796529691045482,0.11286818856994311,0.2329151107515726,0.5546416230163433,0.5594527508960002,0.41285964606536757
90,Am,0.14756420304884715,0.12539674942286647,0.09853367778681675,0.13409147706567023,0.22647189875038304,0.1769984586354421,0.12530191715958774,0.15731858282673117,0.2588446821181142,0.5023229165116743,0.40661162936261724,0.1871597491965002
91,Am,0.4079068510254402,0.20190144176574032,0.16550202901587893,0.2436686357224335,0.884060202976647,0.23715448863971395,0.07171194370827667,0.3252762240804565,0.24318511367278517,0.45787452076950147,0.2837210672619364,0.4079658236237652
92,Am,0.2817581232472006,0.1216722553494969,0.08604696938043158,0.292809419756012,0.8545644626461814,0.22149149222033365,0.1403813117133279,0.35607735764950954,0.466436274001017,0.678206826005076,0.43257605844163544,0.3778496325529855
93,Am,0.40971639910537117,0.22879139168785428,0.2976795843942969,0.1813876209516992,0.5292892147136746,0.4336546454227196,0.0802359244531407,0.1140926144577844,0.23598066629086323,0.4726261611245924,0.7818025677763628,0.4813247651634914
94,Am,0.39162845673978836,0.2510371884155987,0.4257292678404568,0.18815850999811265,0.7241249662370254,0.5601199439320809,0.07353057844452879,0.250513131563098,0.3050520516072328,0.33797690339195424,0.5506181014049002,0.37485180699672455
95,Am,0.17044118884950876,0.10308152231244513,0.1049475002899551,0.19000186146451878,0.9176969629067641,0.21093386996250887,0.05310813147359743,0.13357422875885208,0.10892134266189085,0.2035423099815559,0.2100183576846925,0.18085839140873688
96,Am,0.35679233816493616,0.12269909635846837,0.07760085886243383,0.3152547084125392,0.8005532298071925,0.22925737839687635,0.08403394367142117,0.20823596250908127,0.3023879321067241,0.5378429345795747,0.3673130198028581,0.46685552749360726
97,Am,0.12005104056834509,0.05272028139080603,0.040802503974990405,0.17936599500380254,0.6638236566222557,0.3656217417825318,0.06522678003574793,0.08499420003990918,0.26245051482345716,0.4980624405570125,0.3771215388297147,0.22167467110543038
98,Am,0.49325377033864704,0.21547812455638643,0.6194995328003015,0.2314325989278309,0.42339393140689674,0.33327900366064145,0.05460766977693201,0.11046356334238241,0.18647824464190435,0.3320821646116507,0.5679342570576833,0.49648587044846315
99,Am,0.33978410513860546,0.12561799856499203,0.059165840656519524,0.202186825552157,0.7300297094720044,0.28358534127106805,0.08849759763703118,0.16262634918827729,0.3544758517969528,0.6827851694990225,0.5090593496713732,0.4600856010916785
100,Am,0.40834016484927527,0.2648916567286736,0.31882485209763806,0.14347017034573897,0.6684207056770848,0.5750505364488198,0.06759524119837124,0.16045243429798114,0.25485922466130445,0.28036067612815,0.5503113455598867,0.3187169733492634
101,Am,0.29295618621011577,0.1162674325130259,0.04338368787947628,0.21217795251351262,0.908110149204731,0.24036041928662194,0.043287966105466084,0.11757189572090283,0.13145828613519875,0.27242907874363786,0.17963786191410488,0.21167150343664817
102,Am,0.27563928901217877,0.37985138290096077,0.0507324598293053,0.11565391776966863,0.47769581321044824,0.07588559643700137,0.08095433047419646,0.21090205778891685,0.25599158969707786,0.7714030247880146,0.12325925587792881,0.09642639127123402
103,Am,0.4142186581567316,0.12655247801702488,0.05304967128512464,0.19857180970745075,0.6785100262245366,0.23079536791524122,0.0980067223628954,0.19481339234583697,0.44755517528754285,0.7955761728663518,0.6004135415266832,0.6739345072078581
104,Am,0.6408324141262306,0.24872975627443306,0.4891734925504015,0.18160134665581776,0.46771135386424484,0.37567225664302156,0.03858396833270995,0.0916798312057465,0.1744845320375774,0.33010834777141335,0.5266281068928678,0.6319323716150528
105,Am,0.3063558665375054,0.16745455943580184,0.0916581759609434,0.23403005206159183,0.8804596778081388,0.22358007205992328,0.0400281398215008,0.06812760478208715,0.08254449056100328,0.18369633810670705,0.16022711406195803,0.13828501417016498
106,Am,0.6814105136356517,0.20278438874611668,0.08062271725879434,0.1490030555036284,0.30163919329460637,0.1121010903141224,0.12182196487179574,0.22866182014638303,0.18438592529399137,0.4764856339258817,0.7103391359286273,0.747110835988732
107,Am,0.42573704845585664,0.13448020029533173,0.05663258187144686,0.2070510243331058,0.7370119060298013,0.22959395210437206,0.07095166807994246,0.19685398476618135,0.2676022042028143,0.5538512278020074,0.4347282504286482,0.6288178194642375
108,Am,0.47613321000503167,0.10904754309028956,0.03968858353586661,0.35010349245535005,0.9638899935616387,0.3668970688349671,0.044171465183090834,0.03867674631579171,0.08576447436741243,0.20461824325078246,0.08723700631461624,0.16893655894738105
109,Am,0.20536288025568902,0.09107081798093888,0.03545686936611113,0.18771911335456723,0.8960808698355146,0.2223877199780086,0.03756521650705927,0.07283108686352392,0.0884758808781719,0.170809953783458,0.1285506288220375,0.08155296285114082
110,Am,0.5056406804969542,0.25962913644653335,0.32481386103443327,0.14735004991953132,0.7945587430699466,0.6478209431412854,0.06611623359993414,0.2022938412311585,0.2739531443874796,0.3501883232298028,0.49351884946148483,0.46845937152452105
111,Am,0.2816860884428024,0.19050069554708898,0.29026159090921283,0.1401202002838254,0.7981994229108095,0.7089120030105114,0.050439326029270884,0.132257305925712,0.2006526133827865,0.20214068557322026,0.44821004358679056,0.27746104369312524
112,Am,0.5478913415584886,0.18513383098606823,0.16953730261747094,0.10919563895492237,0.3501255450385155,0.2987793465361062,0.09493995598961406,0.13109377495755878,0.30859609689359174,0.6665538091385415,0.7657013002955964,0.6970002457876748
113,Am,0.1978529045842588,0.11200299652852118,0.10295573532953858,0.19258960597217084,0.8994858052134513,0.20704705265164375,0.03849830429535359,0.14997804274596274,0.10838243179023266,0.14117482054978608,0.10033274487406016,0.12897024098783733
114,Am,0.11886674791519464,0.0547495861596699,0.03950223628724316,0.17426589953434116,0.8968873449644459,0.20643611888908134,0.051411686712710916,0.13602563123639186,0.08739010706339581,0.13120211981323388,0.09808364307767228,0.11383618748813616
115,Am,0.2504692252303632,0.09720591909351682,0.039594706429063146,0.3009282700942958,0.8377858878833786,0.19942159200989226,0.06783529239159031,0.1017528156451178,0.17009263813683073,0.33640017409650785,0.17809656791904438,0.20315189634994515
116,Am,0.5843821618774975,0.3005632371124294,0.27441503590024596,0.1195295434790077,0.6309321517883627,0.5249657427064247,0.042584920327903494,0.1573612631376212,0.2234886514402374,0.31274332385510206,0.5572503851381717,0.5023156435711792
117,Am,0.46865566500940314,0.1466569553655355,0.052659955632105626,0.2071804217077367,0.8045460477162519,0.235075103799412,0.05801227022145773,0.18911135131420828,0.2210985020362806,0.47699061790819,0.39581443711034375,0.6332754090988111
118,Am,0.38185537258722807,0.13341284858457414,0.07435475323312535,0.32908439267371675,0.8685192725634927,0.22623695111994085,0.07166635411162975,0.21339296075295236,0.28215604566560665,0.5245943966303296,0.32530717256254166,0.4209709926485428
119,Am,0.5159220233760072,0.2835691555115006,0.39758635136912757,0.16026180434863463,0.5808168045942559,0.48320345112828395,0.05330895394036722,0.19304624330586515,0.273120542612311,0.32567169363589565,0.641190659238084,0.46677695229783184
120,Am,0.19831254032454385,0.08579269991631605,0.03160590822009175,0.16298407043761282,0.7525941131275091,0.18131917065092876,0.03045421402116042,0.05927271324769357,0.04563030808583708,0.07339461386810169,0.04406345988860104,0.08986973905685677
121,Am,0.30960143914239274,0.11459069514724736,0.038779657675574224,0.2063051650300622,0.8651089697248406,0.2452710396092799,0.06062065612576488,0.10052881344583714,0.2061258860398084,0.3985091793932952,0.28299511099855107,0.2912367124731342
122,Am,0.481884535865756,0.28155509633982734,0.6281835994042676,0.26647240663819677,0.591305938631862,0.4472563041507695,0.05177079648848324,0.10107915603088113,0.17706175478576106,0.2521596836232686,0.4917101020912958,0.43207752824081147
123,Am,0.29906938151042495,0.11870858746632519,0.04790519022693237,0.20844940756344132,0.8775017094280985,0.24307818149940835,0.05394024244095716,0.12627939354731804,0.1582517332992413,0.31896339872748486,0.22704465256796943,0.2586208267447849
